"smiles","fragments","n_fragments","C","F","N","O","Other","SINGLE","DOUBLE","TRIPLE","Tri","Quad","Pent","Hex","logP","mr","qed","SAS"
"Cc1ccnc(NC(=O)CN(C)C(=O)c2ccnc3ccccc23)c1","*c1cc(C)ccn1 *NC(=O)CN(C)C(=O)c1ccnc2ccccc12",2,19,0,4,2,0,17,10,0,0,0,0,3,2.64892,96.3072,0.792925438917,2.1175431104995
"Cc1cccc(C)c1C(=O)Nc1cc(S(=O)(=O)NC2CC2)ccc1O","*c1c(C)cccc1C *NS(=O)(=O)c1ccc(O)c(NC(*)=O)c1 *C1CC1",3,18,0,2,4,1,18,9,0,1,0,0,2,2.70204,95.3195,0.711330491195,2.11279331762461
"CCOC(=O)C1(C)CCN(C(=O)NCc2cccc([N+]3=CCCC3)c2)CC1","*OCC *C(=O)C1(C)CCN(C(=O)NCc2cccc([N+]3=CCCC3)c2)CC1",2,21,0,3,3,0,23,6,0,0,0,1,2,3.07,104.3101,0.630628079086,3.1779475402596
"CC(C(C)S(C)(=O)=O)N(C)C(=O)Nc1ccc(-c2cc[nH]n2)cc1","*C(C)C(C)S(C)(=O)=O *N(C)C(=O)Nc1ccc(-c2cc[nH]n2)cc1",2,16,0,4,3,1,17,8,0,0,0,1,1,2.362,94.5732,0.865917435853,3.61208850579121
"C[NH2+]C1(C(=O)[O-])CCCC([NH+]2CCC(C)C2)C1","*C1([NH2+]C)CCCC([NH+]2CCC(C)C2)C1 *C(=O)[O-]",2,13,0,2,2,0,17,1,0,0,0,1,1,-2.4644,62.3211,0.608457809828,6.55390950110123
"CC1CCN(C(=O)CN2CCN(c3ncccn3)CC2)c2ccccc2S1","*N1CCC(C)Sc2ccccc21 *C(=O)CN1CCN(c2ncccn2)CC1",2,20,0,5,1,1,23,7,0,0,0,0,3,2.5161,109.416,0.810707193106,2.85600585846332
"COC(=O)Cc1csc(Nc2ncnc3sc(C)c(C)c23)n1","*CC(=O)OC *c1csc(Nc2ncnc3sc(C)c(C)c23)n1",2,14,0,4,2,2,17,7,0,0,0,2,1,3.22374,88.0057,0.726826756156,2.49635908919668
"Cc1oc2c(C)c3oc(=O)c(CC(=O)NC(CC(C)C)C(=O)[O-])c(C)c3cc2c1C","*c1c(C)c2cc3c(C)c(C)oc3c(C)c2oc1=O *CC(=O)NC(CC(C)C)C(=O)[O-]",2,23,0,1,6,0,24,8,0,0,0,1,2,2.59618,111.3007,0.621223656641,3.45584844981139
"COC(=O)C(NC(=O)C1(C)CCCO1)c1ccc(F)c(F)c1","*C(C(=O)OC)c1ccc(F)c(F)c1 *NC(=O)C1(C)CCCO1",2,15,2,1,4,0,18,5,0,0,0,1,1,1.8642,72.8487,0.867502493906,3.3209627867986
"CCN(CC(N)=NO)C(=O)C1CSc2ccccc21","*N(CC)C(=O)C1CSc2ccccc21 *CC(N)=NO",2,13,0,3,2,1,15,5,0,0,0,1,1,1.4708,75.5699,0.382226912989,3.27883096945113
"CC(=O)Nc1ccc(OCC(O)CN2CCN(C3CCS(=O)(=O)C3)CC2)cc1","*C(C)=O *Nc1ccc(OCC(O)CN2CCN(C3CCS(=O)(=O)C3)CC2)cc1",2,19,0,3,5,1,24,6,0,0,0,1,2,0.1894,107.3193,0.6773960076,3.01263210572533
"O=C(NC1CCCCC1)c1cccnc1Nc1ccccc1","*C(=O)c1cccnc1Nc1ccccc1 *NC1CCCCC1",2,18,0,3,1,0,17,7,0,0,0,0,3,3.8877,88.3009,0.870161643242,1.82007507316309
"CCC(CC)NC(=O)C(C)N1CC[NH+](CC(C)C)CC1","*C(CC)CC *NC(=O)C(C)N1CC[NH+](CC(C)C)CC1",2,16,0,3,1,0,19,1,0,0,0,0,1,0.5362,83.9494000000001,0.729789534363,4.15332655861849
"COc1cc(C[NH2+]C(C)c2ccncc2)cc([N+](=O)[O-])c1O","*c1cc(OC)c(O)c([N+](=O)[O-])c1 *C[NH2+]C(C)c1ccncc1",2,15,0,3,4,0,16,7,0,0,0,0,2,1.5286,79.5946,0.627983705653,3.64690309897623
"CN(Cc1cc(Cl)cc(Cl)c1)C(=O)c1cccc(CS(C)=O)c1","*N(C)C(=O)c1cccc(CS(C)=O)c1 *Cc1cc(Cl)cc(Cl)c1",2,17,0,1,2,3,16,8,0,0,0,0,2,4.1441,96.4719,0.762769674937,2.74046482191517
"O=C(OCC(=O)N1CCOC2CCCCC21)c1ccc(CO)cc1","*C(=O)c1ccc(CO)cc1 *OCC(=O)N1CCOC2CCCCC21",2,18,0,1,5,0,21,5,0,0,0,0,3,1.5057,86.3563,0.853487586634,2.90438531052494
"CCSCC(C)N(C)C(=O)c1ccc(-c2cscn2)cc1","*SCC *CC(C)N(C)C(=O)c1ccc(-c2cscn2)cc1",2,16,0,2,1,2,16,6,0,0,0,1,1,4.0237,92.1045,0.776783796944,3.07365829500211
"Cc1cccc(C(=O)Nc2nnc(SCc3cc(=O)c4cc(C)cc(C)c4[nH]3)s2)c1","*c1cccc(C)c1 *Sc1nnc(NC(*)=O)s1 *Cc1cc(=O)c2cc(C)cc(C)c2[nH]1",3,22,0,4,2,2,22,11,0,0,0,1,3,4.84946,122.6449,0.329877086171,2.51864434948027
"COc1ccc(CC2(C)NC(=O)N(CC(=O)N(C)C)C2=O)cc1OC","*c1ccc(OC)c(OC)c1 *CC1(C)NC(=O)N(*)C1=O *CC(=O)N(C)C",3,17,0,3,5,0,20,6,0,0,0,1,1,0.645,90.5937000000001,0.775716126447,2.72238278011552
"C[NH2+]C(Cc1cc(C)nn1C)C(C)(C)[NH+]1CCCC1","*CC([NH2+]C)C(C)(C)[NH+]1CCCC1 *c1cc(C)nn1C",2,15,0,4,0,0,18,2,0,0,0,2,0,-0.70988,77.2961000000001,0.758160468993,5.18181118604151
"COCc1cccc(C(=O)NCC2COc3cc(OC)ccc3C2)n1","*COC *NC(=O)c1cccc(*)n1 *CC1COc2cc(OC)ccc2C1",3,19,0,2,4,0,20,7,0,0,0,0,3,2.2177,92.9662000000001,0.873955903766,2.81086584555754
"COCc1cc(C(=O)N2CCc3cc([N+](=O)[O-])ccc32)ccc1F","*COC *c1cc(C(=O)N2CCc3cc([N+](=O)[O-])ccc32)ccc1F",2,17,1,2,4,0,18,8,0,0,0,1,2,3.0832,85.5899,0.629976096756,2.20414485909909
"CCCC1CC1NC(=O)COc1ccc(C=O)cc1Br","*CCC *C(=O)NC1CC1* *COc1ccc(C=O)cc1Br",3,15,0,1,3,1,16,5,0,1,0,0,1,2.9452,79.9702,0.769606168263,3.10191555467361
"CC(O)(CNC(=O)NC1CC(=O)N(C(C)(C)C)C1)c1ccccc1","*CC(C)(O)c1ccccc1 *NC(=O)NC1CC(=O)N(C(C)(C)C)C1",2,18,0,3,3,0,20,5,0,0,0,1,1,1.5927,92.4182000000001,0.78949711009,3.28864448212257
"c1ccc(NCc2n[nH]c(-c3cccnc3)n2)cc1","*c1ccccc1 *NCc1n[nH]c(-c2cccnc2)n1",2,14,0,5,0,0,13,8,0,0,0,1,2,2.4788,73.3824,0.746593679899,2.20749752652047
"Cc1ncc(CNc2nc(Cl)ncc2Br)s1","*c1cnc(C)s1 *CNc1nc(Cl)ncc1Br",2,9,0,4,0,3,12,5,0,0,0,1,1,3.26952,68.9197,0.867583965108,2.69637616765602
"Cc1cccn2c(=O)c(C(=O)N3CCCC3C[NH+]3CCCCC3)cnc12","*c1cnc2c(C)cccn2c1=O *C(=O)N1CCCC1C[NH+]1CCCCC1",2,20,0,4,2,0,23,6,0,0,0,1,3,0.67632,99.6722,0.896393224864,3.96033748345994
"O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCCO","*c1cc([N+](=O)[O-])c(NCCCO)c([N+](=O)[O-])c1 *C(F)(F)F",2,10,3,3,5,0,16,5,0,0,0,0,1,2.3161,64.9453,0.473315137731,2.49892781623637
"CCN(CC)c1ccc2cc(C(=O)Nc3ccc(Cl)cc3)c(=O)oc2c1","*N(CC)CC *c1ccc2cc(C(=O)Nc3ccc(Cl)cc3)c(=O)oc2c1",2,20,0,2,3,1,19,9,0,0,0,0,3,4.5449,105.4502,0.6399209151,2.09749692887356
"COc1ccc(S(=O)(=O)NCC2(c3c(F)cccc3Cl)CCOCC2)cc1OC","*S(=O)(=O)c1ccc(OC)c(OC)c1 *NCC1(c2c(F)cccc2Cl)CCOCC1",2,20,1,1,5,2,23,8,0,0,0,0,3,3.523,107.8755,0.691943120907,2.46870594716225
"Cc1cccc(C)c1NC(=O)N(C)CCC(C)O","*c1c(C)cccc1C *NC(=O)N(C)CCC(C)O",2,14,0,2,2,0,14,4,0,0,0,0,1,2.53804,73.8625,0.860957985408,2.55476945844974
"Cn1c(=O)c2c(ncn2CCOc2cccc(C#N)c2)n(C)c1=O","*n1cnc2c1c(=O)n(C)c(=O)n2C *CCOc1cccc(C#N)c1",2,16,0,5,3,0,18,7,1,0,0,1,2,0.38438,86.8670000000001,0.706280852313,2.36511363062607
"OC1C[NH+](Cc2ccc(-c3cccc(Br)c3)o2)CC1O","*[NH+]1CC(O)C(O)C1 *Cc1ccc(*)o1 *c1cccc(Br)c1",3,15,0,1,3,1,17,5,0,0,0,2,1,0.8294,78.2583,0.788875983276,4.45713165382935
"CC(C)C(NC(=O)CN1C(=O)NC(Cc2c[nH]c3ccccc23)C1=O)c1ccc(F)cc1","*C(c1ccc(F)cc1)C(C)C *NC(=O)CN1C(=O)NC(Cc2c[nH]c3ccccc23)C1=O",2,24,1,4,3,0,25,10,0,0,0,2,2,3.2834,118.1571,0.487904252199,3.13671578739239
"COC(=O)CN(C(=O)C1CCC(C[NH3+])O1)C(C)C","*CC(=O)OC *N(C(=O)C1CCC(C[NH3+])O1)C(C)C",2,12,0,2,4,0,16,2,0,0,0,1,0,-0.8141,64.5151,0.684697187273,4.0381737017576
"CCCCC(C)[NH2+]CC1CSc2ccccc21","*C(C)CCCC *[NH2+]CC1CSc2ccccc21",2,15,0,1,0,1,15,3,0,0,0,1,1,3.018,75.6864000000001,0.812011582125,4.17390982620907
"CC(CNC(=O)OC(C)(C)C)CC(=O)N1CCC(O)(C(F)(F)F)CC1","*CC(C)CC(=O)N1CCC(O)(C(F)(F)F)CC1 *NC(=O)O* *C(C)(C)C",3,16,3,2,4,0,23,2,0,0,0,0,1,2.4531,84.8365,0.798619209256,3.20871833076464
"CC1Oc2ccc(-c3csc(NC(=O)COc4ccc(Cl)cc4)n3)cc2NC1=O","*c1ccc2c(c1)NC(=O)C(C)O2 *c1csc(NC(=O)COc2ccc(Cl)cc2)n1",2,20,0,3,4,2,22,10,0,0,0,1,3,4.2004,111.8464,0.608955856874,2.73548217223669
"O=C(CSc1nnnn1-c1ccc([N+](=O)[O-])cc1)Nc1ccc(F)cc1","*CC(=O)Nc1ccc(F)cc1 *Sc1nnnn1-c1ccc([N+](=O)[O-])cc1",2,15,1,6,3,1,18,10,0,0,0,1,2,2.4404,91.5621,0.399962173551,2.03316109029526
"CC(C)CC(=O)N1CCN(c2ccc(NC(=O)c3cc([N+](=O)[O-])ccc3N3CCOCC3)cc2)CC1","*C(=O)CC(C)C *c1ccc(N2CCOCC2)c(C(=O)Nc2ccc(N3CCN(*)CC3)cc2)c1 *[N+](=O)[O-]",3,26,0,5,5,0,30,9,0,0,0,0,4,3.3784,138.7716,0.454411020578,2.35237204159
"CCN(CC)C(=O)c1cnc(C23CC4CC(CC(C4)C2)C3)[nH]c1=O","*N(CC)CC *C(=O)c1cnc(C23CC4CC(CC(C4)C2)C3)[nH]c1=O",2,19,0,3,2,0,23,4,0,0,0,0,5,2.7197,91.9592,0.919008088684,3.88420122628333
"Cc1cc(C)n(-c2cccc(NC(=O)C=Cc3ccc(C(N)=O)cc3)c2)n1","*n1nc(C)cc1C *c1cccc(NC(=O)C=Cc2ccc(C(N)=O)cc2)c1",2,21,0,4,2,0,18,11,0,0,0,1,2,3.23994,105.6616,0.673656628728,2.12324438289065
"C=CC[NH+](CC=Cc1ccco1)CCO","*CC=C *C=CC[NH+](*)CCO *c1ccco1",3,12,0,1,2,0,11,4,0,0,0,1,0,0.356,60.5885,0.64896695881,4.74952885519734
"CCCN(C)c1ccc(C(=O)NC(c2ccc(F)cc2)c2nccn2C)cc1","*CCC *N(C)c1ccc(C(=O)NC(c2ccc(F)cc2)c2nccn2C)cc1",2,22,1,4,1,0,21,9,0,0,0,1,2,3.9248,108.9202,0.653148997987,2.65525219299195
"[NH3+]C1CCCC(N2CCCC2c2cccnc2)C1","*C1CCCC([NH3+])C1 *N1CCCC1c1cccnc1",2,15,0,3,0,0,17,3,0,0,0,1,2,1.7716,71.8501,0.870381787573,3.9489966041151
"CCc1noc(CCN2CC(C)(Cc3ccc4c(c3)OCO4)CCC2=O)n1","*c1nc(CC)no1 *CCN1CC(C)(Cc2ccc3c(c2)OCO3)CCC1=O",2,20,0,3,4,0,24,6,0,0,0,2,2,2.7746,97.5700000000001,0.772485794321,3.26910713926626
"CC1Cc2ccccc2N1CCNC(=O)C1(C#N)CCCC1","*N1c2ccccc2CC1C *CCNC(=O)C1(C#N)CCCC1",2,18,0,3,1,0,19,4,1,0,0,2,1,2.63778,86.4777000000001,0.926088526397,2.99998466986436
"Cc1ccc(NC(=O)CSc2nnc(-c3ccc(C)cc3)n2C)cc1","*c1ccc(C)cc1 *NC(=O)CSc1nnc(-c2ccc(C)cc2)n1C",2,19,0,4,1,1,18,9,0,0,0,1,2,3.82974,101.7087,0.687034414774,1.83511862512572
"CCC1CN(C(=O)Cn2nnn(-c3cccs3)c2=O)CCO1","*N1CCOC(CC)C1 *C(=O)Cn1nnn(-c2cccs2)c1=O",2,13,0,5,3,1,19,5,0,0,0,2,1,0.1279,80.107,0.81951598704,3.19196049404018
"Cc1c(C(=O)Nc2ccc(F)cc2OCC(F)F)cnn1C","*c1cnn(C)c1C *C(=O)Nc1ccc(F)cc1OCC(F)F",2,14,3,3,2,0,17,6,0,0,0,1,1,2.76382,73.7972,0.918069437825,2.31535181872522
"CC(NC1CCc2[nH]ncc2C1)c1c(Cl)ccc(F)c1Cl","*C(C)c1c(Cl)ccc(F)c1Cl *NC1CCc2[nH]ncc2C1",2,15,1,3,0,2,18,5,0,0,0,1,2,4.0637,82.3714,0.803652666285,3.53393928211702
"Cc1oc2c(c1C(=O)NCCNC(=O)c1c(C)oc3c1CCCC3)CCCC2","*c1c(C)oc2c1CCCC2 *C(=O)NCCNC(*)=O *c1c(C)oc2c1CCCC2",3,22,0,2,4,0,25,6,0,0,0,2,2,3.40684,104.8404,0.758431472389,2.82876369850882
"O=C(CN1CCOC(CNc2cccn[nH+]2)C1)NCc1ccccn1","*CC(=O)NCc1ccccn1 *N1CCOC(CNc2cccn[nH+]2)C1",2,17,0,6,2,0,20,7,0,0,0,0,3,-0.2802,91.5461,0.743035472277,3.66122624056793
"Cc1noc(C(C)NC(=O)C2CCCc3ccccc32)n1","*c1nc(C)no1 *C(C)NC(=O)C1CCCc2ccccc21",2,16,0,3,2,0,17,6,0,0,0,1,2,2.67532,77.7137,0.937282776318,3.07333535773632
"CCN(C(=O)c1cc(C(C)C)n(C(C)(C)C)n1)c1ccc(C#N)c(Cl)c1","*N(CC)c1ccc(C#N)c(Cl)c1 *C(=O)c1cc(*)n(C(C)(C)C)n1 *C(C)C",3,20,0,4,1,1,20,6,1,0,0,1,1,4.95328,104.8295,0.729668251804,2.76048835233992
"Cc1cc(C)c(S(=O)(=O)Nc2ncn(Cc3cccc(F)c3)n2)c(C)c1","*S(=O)(=O)c1c(C)cc(C)cc1C *Nc1ncn(Cc2cccc(F)c2)n1",2,18,1,4,2,1,18,10,0,0,0,1,2,3.19156,96.9855,0.733071945824,2.32777564330982
"N#Cc1c(F)cccc1N1CCN(Cc2cnc[nH]2)CC1","*c1cccc(F)c1C#N *N1CCN(Cc2cnc[nH]2)CC1",2,15,1,5,0,0,17,5,1,0,0,1,2,1.74268,77.1927,0.940054775724,2.34055055611943
"CC(C(=O)NCC(O)c1ccccc1F)c1ccc2ccccc2c1","*C(=O)C(C)c1ccc2ccccc2c1 *NCC(O)c1ccccc1F",2,21,1,1,2,0,18,9,0,0,0,0,3,3.9322,96.7325,0.716003254801,2.74327828225652
"CCCC1C(C)CCCN1C(=O)Nc1cccc(S(=O)(=O)NC)c1C","*CCC *NC(=O)N1CCCC(C)C1* *c1cccc(S(=O)(=O)NC)c1C",3,18,0,3,3,1,20,6,0,0,0,0,2,3.33562,100.2432,0.822386082771,3.24133315447627
"Cc1cc(F)ccc1-n1ccc(C)c(C(=O)[O-])c1=O","*c1ccc(F)cc1C *n1ccc(C)c(C(=O)[O-])c1=O",2,14,1,1,3,0,13,7,0,0,0,0,2,0.95694,65.8015,0.819240681986,2.67349147746117
"C[NH2+]C(Cc1ccc(O)cc1)C1COc2ccccc2C1","*CC([NH2+]C)C1COc2ccccc2C1 *c1ccc(O)cc1",2,18,0,1,2,0,17,6,0,0,0,0,3,1.7478,82.5792000000001,0.905022597728,3.64036384449546
"O=c1cc(CNc2ccc(S(=O)(=O)N3CCCCCC3)cc2)nc2sccn12","*c1cc(=O)n2ccsc2n1 *CNc1ccc(S(=O)(=O)N2CCCCCC2)cc1",2,19,0,4,3,2,22,9,0,0,0,1,2,2.9328,110.3345,0.68259682471,2.34151010876523
"CSc1ccc(NC2CCCC2SC)nn1","*c1ccc(SC)nn1 *NC1CCCC1SC",2,11,0,3,0,2,14,3,0,0,0,1,1,2.8945,72.3777,0.830616802166,3.75782807218425
"Cc1cnc(CNC(=O)NCCC(O)c2ccccc2)s1","*c1ncc(C)s1 *CNC(=O)NC* *CC(O)c1ccccc1",3,15,0,3,2,1,16,6,0,0,0,1,1,2.37442,83.1082,0.7673414697,2.73300899904384
"COC(=O)C1C[NH+](Cc2ccc(OC(F)F)c(F)c2)CC1C","*C(=O)OC *C1C[NH+](Cc2ccc(OC(F)F)c(F)c2)CC1C",2,15,3,1,3,0,19,4,0,0,0,1,1,1.2509,72.1027,0.840674157211,4.46993796056394
"CC[NH+]1CCC(CC(=O)NC(C(=O)[O-])c2ccc(F)cc2F)CC1","*C1CC[NH+](CC)CC1 *CC(=O)NC(C(=O)[O-])c1ccc(F)cc1F",2,17,2,2,3,0,20,5,0,0,0,0,2,-0.4231,80.8274000000001,0.766440260886,4.30492328749679
"Cc1nc(Br)ccc1NC(=O)NC(C)CCO","*c1ccc(Br)nc1C *NC(=O)NC(C)CCO",2,11,0,3,2,1,13,4,0,0,0,0,1,2.04492,69.9932,0.748657727306,2.91368905075323
"Cc1cccc2ncnc(NCc3ccc(N4CCC(O)CC4)c(F)c3)c12","*c1ncnc2cccc(C)c12 *NCc1ccc(N2CCC(O)CC2)c(F)c1",2,21,1,4,1,0,22,8,0,0,0,0,4,3.65052,105.4555,0.718498332375,2.37649992633506
"CC(C)C(NC(=O)C1CC(=O)N(Cc2ccco2)C1)c1cccs1","*C(c1cccs1)C(C)C *NC(=O)C1CC(=O)N(Cc2ccco2)C1",2,18,0,2,3,1,20,6,0,0,0,3,0,3.2031,92.2727,0.860427489753,3.10485793495932
"Cc1ccc(F)c(C(=O)NNC(=S)NCC2CCCO2)c1","*c1cc(C)ccc1F *C(=O)NNC(=S)NCC1CCCO1",2,14,1,3,2,1,17,5,0,0,0,1,1,1.42202,81.3136,0.588064566303,2.64356155445453
"COc1cc(C(=O)NC2CCS(=O)(=O)C2)ccc1OC(C)C","*c1ccc(OC(C)C)c(OC)c1 *C(=O)NC1CCS(=O)(=O)C1",2,15,0,1,5,1,17,6,0,0,0,1,1,1.3993,83.283,0.893136076424,2.52956796656765
"O=CNC(C(=O)[O-])C1CCOC2(CCOC2)C1","*NC=O *C(C(=O)[O-])C1CCOC2(CCOC2)C1",2,11,0,1,5,0,16,2,0,0,0,1,1,-1.5634,54.8377,0.638147206156,5.18467579459863
"Cc1ccc(C(=O)NC(=S)Nc2ccc(C(=O)NCC3CCCO3)cc2)cc1","*c1ccc(C)cc1 *C(=O)NC(=S)Nc1ccc(C(=O)NCC2CCCO2)cc1",2,21,0,3,3,1,21,9,0,0,0,1,2,3.03062,112.6151,0.668675399379,2.40108542327433
"Cc1cccc(C)c1NC(=O)C(=O)NCc1ccccc1","*c1c(C)cccc1C *NC(=O)C(=O)NCc1ccccc1",2,17,0,2,2,0,14,8,0,0,0,0,2,2.55834,82.8344,0.848255560124,1.67582875732917
"CC(C)C(NC(=O)OC(C)(C)C)C(=O)NCC1Cc2ccccc2O1","*C(C(=O)NCC1Cc2ccccc2O1)C(C)C *NC(=O)OC(C)(C)C",2,19,0,2,4,0,21,5,0,0,0,1,1,2.6556,95.5674000000001,0.854437047227,2.89583292823192
"Cn1ncc(NCC2CCCc3ccccc32)c(Cl)c1=O","*c1cnn(C)c(=O)c1Cl *NCC1CCCc2ccccc21",2,16,0,3,1,1,17,6,0,0,0,0,3,2.9657,85.0987,0.938925343235,2.88130822981307
"Cc1nc(CNc2cc(N3CCCC3=O)ccc2Cl)sc1C","*c1nc(C)c(C)s1 *CNc1cc(*)ccc1Cl *N1CCCC1=O",3,16,0,3,1,2,18,6,0,0,0,2,1,4.15224,91.9537,0.877177585528,2.38995809664085
"CCS(=O)(=O)CC(C)[NH2+]C(C)c1cccc(-c2ccncc2)c1","*C(C)CS(=O)(=O)CC *[NH2+]C(C)c1cccc(-c2ccncc2)c1",2,18,0,2,2,1,16,8,0,0,0,0,2,2.1962,93.8032,0.847170683273,3.78300261604721
"C=CCNC(=O)N(Cc1ccsc1)C1CC1","*CC=C *NC(=O)N(*)C1CC1 *Cc1ccsc1",3,12,0,2,1,1,13,4,0,1,0,1,0,2.6081,66.4797,0.780807545661,2.52494232150218
"Cc1ccc2c(c1)=CC(C(=O)NCC1CCC3(CCN(C(=O)CC(C)C)CC3)O1)[NH+]=2","*C1C=c2cc(C)ccc2=[NH+]1 *C(=O)NCC1CCC2(CCN(*)CC2)O1 *C(=O)CC(C)C",3,24,0,3,3,0,27,6,0,0,0,2,2,-0.43958,113.8644,0.71516095341,4.71121304910649
"CNC(=O)c1ccc(C[NH+]2CCC(=O)N(CC3CC3)C(C(C)C)C2)o1","*C(=O)NC *c1ccc(C[NH+]2CCC(=O)N(CC3CC3)C(C(C)C)C2)o1",2,19,0,3,3,0,23,4,0,1,0,1,0,0.691,94.1789000000001,0.808905829914,4.43015625107276
"CC(CNC(=O)N1CCc2ccccc21)c1nc(-c2ccccc2)no1","*CC(C)c1nc(-c2ccccc2)no1 *NC(=O)N1CCc2ccccc21",2,20,0,4,2,0,20,9,0,0,0,2,2,3.6124,99.0397,0.761799471974,2.70146980734658
"CNC(=O)C1CC([NH3+])CN1C(=O)c1cc(F)c(OC)c(F)c1","*C(=O)NC *C1CC([NH3+])CN1C(=O)c1cc(F)c(OC)c(F)c1",2,14,2,3,3,0,18,5,0,0,0,1,1,-0.4556,73.0943,0.822246466269,3.7434453552471
"CC(C)N(CC(=O)NC(=O)NC(C)(C)C)Cc1ccc([N+](=O)[O-])cc1","*C(C)C *C(=O)CN(*)Cc1ccc([N+](=O)[O-])cc1 *NC(=O)NC(C)(C)C",3,17,0,4,4,0,19,6,0,0,0,0,1,2.4295,95.0698,0.605411184901,2.29130578163119
"CCC1CN(C2CCCC(CO)([NH2+]C)C2)CCO1","*N1CCOC(CC)C1 *C1CCCC(CO)([NH2+]C)C1",2,14,0,2,2,0,19,0,0,0,0,0,2,-0.0359,71.5262000000001,0.765040186199,4.615215232989
"O=C(NCc1ccccn1)c1cccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c1","*C(=O)c1cccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c1 *NCc1ccccn1",2,23,1,4,3,1,23,12,0,0,0,0,4,2.6616,119.221,0.617011308824,2.07335321396784
"CCOc1ccc(NC(=O)Cn2cnc(C#N)n2)c([N+](=O)[O-])c1","*OCC *C(=O)Nc1ccc(*)cc1[N+](=O)[O-] *Cn1cnc(C#N)n1",3,13,0,6,4,0,16,7,1,0,0,1,1,1.09538,77.6321,0.630086705035,2.41166958066614
"CCc1nn(C)cc1CNC(=O)C(C)OC","*c1cn(C)nc1CC *CNC(=O)C(C)OC",2,11,0,3,2,0,13,3,0,0,0,1,0,0.6336,60.9037,0.814133905199,2.98341219027485
"O=C(Nc1ccc2c(c1)OCCCO2)c1ccc([N+](=O)[O-])o1","*C(=O)c1ccc([N+](=O)[O-])o1 *Nc1ccc2c(c1)OCCCO2",2,14,0,2,6,0,17,7,0,0,0,1,1,2.6014,75.3646,0.688186235115,2.22753434619775
"Cc1ccc(NC(=O)CSc2cc(N3CC(C)OC(C)C3)ncn2)cc1","*c1ccc(C)cc1 *NC(=O)CSc1cc(N2CC(C)OC(C)C2)ncn1",2,19,0,4,2,1,21,7,0,0,0,0,3,3.12942,104.7867,0.633923495406,3.02443293154951
"O=C(CSc1nc2ccccc2nc1N1CCOCC1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1","*CC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1 *Sc1nc2ccccc2nc1N1CCOCC1",2,24,0,6,4,1,29,10,0,0,0,0,5,2.8155,135.1834,0.288621810921,2.48119053337756
"O=C1C=C(Nc2ncn[n-]2)CC(c2ccc(Cl)cc2)C1","*NC1=CC(=O)CC(c2ccc(Cl)cc2)C1 *c1ncn[n-]1",2,14,0,4,1,1,15,7,0,0,0,1,2,2.5297,75.4917,0.937759570354,4.01837934376438
"CCC(NC(=O)C=C1CCCCC1)c1ccccc1OCC(=O)N1CCCC1","*C(CC)c1ccccc1OCC(=O)N1CCCC1 *NC(=O)C=* *=C1CCCCC1",3,23,0,2,3,0,24,6,0,0,0,1,2,4.1456,110.0937,0.691130525473,2.91609864977006
"FC(F)(F)c1cccc(Nc2scc(-c3ccc(Cl)cc3)[n+]2CCc2ccccc2)c1","*C(F)(F)F *c1cccc(Nc2scc(-c3ccc(Cl)cc3)[n+]2CCc2ccccc2)c1",2,24,3,2,0,2,23,11,0,0,0,1,3,7.3611,119.8327,0.29621703881,2.51646429132928
"CCSc1sc(CC)cc1C1C(C#N)=C(N)N(c2ccc([N+](=O)[O-])cc2)C2=C1C(=O)CCC2","*SCC *c1sc(CC)cc1C1C(C#N)=C(N)N(c2ccc([N+](=O)[O-])cc2)C2=C1C(=O)CCC2",2,24,0,4,3,2,26,9,1,0,0,1,3,5.63548,131.1218,0.315858523231,3.51364980193621
"CCCC(C)COc1c(F)cc(C[NH3+])cc1F","*CC(C)CCC *Oc1c(F)cc(C[NH3+])cc1F",2,13,2,1,1,0,14,3,0,0,0,0,1,2.5217,62.5171,0.818657333031,3.48604089021811
"COc1ccc(Nc2nc(NCCO)nc3c2cnn3C)cc1Cl","*c1ccc(OC)c(Cl)c1 *Nc1nc(NCCO)nc2c1cnn2C",2,15,0,6,2,1,19,7,0,0,0,1,2,2.1731,93.1662,0.629739849486,2.37239547367328
"CC1Oc2ccc(NC(=O)c3cc4ccccc4[nH]3)cc2NC1=O","*c1ccc2c(c1)NC(=O)C(C)O2 *NC(=O)c1cc2ccccc2[nH]1",2,18,0,3,3,0,18,9,0,0,0,1,3,3.1396,91.4136,0.668695756393,2.67731848360503
"CCN(CC1CCCC(C)(C)C1[NH3+])c1ccccc1C","*N(CC)c1ccccc1C *CC1CCCC(C)(C)C1[NH3+]",2,18,0,2,0,0,18,3,0,0,0,0,2,3.25812,86.8641000000001,0.883475580662,3.69502130891936
"COC(=O)CC(NC(=O)c1ccc2[nH]c(C)c(C)c2c1)C1CC1","*C(CC(=O)OC)C1CC1 *NC(=O)c1ccc2[nH]c(C)c(C)c2c1",2,18,0,2,3,0,19,6,0,1,0,1,1,2.85624,88.3839,0.827532394595,2.78891317356352
